url,action,destination_url,reason_codes,confidence,equity_at_risk
/d/6745-guia-de-pelea-de-selinity,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/6749-rescatando-al-soldado-native-guia-de-etapas-tempranas-de-caida-de-pelo,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/6750-como-construir-un-workflow,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6760-super-mega-guia-te-cambia-la-vida,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6777-demasiada-gente-esta-entrecerrando-los-ojos-mal-squintmaxxers-venganse-para-aca,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6781-esteroides-la-guia-completa,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/6787-reduccion-del-lobulo-de-la-oreja-como-forma-de-mejorar-opticamente-el-ramusjawline,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6814-la-guia-de-zeroshame-sobre-el-aceite-de-coco-para-la-calidad-del-cabello,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6824-lista-de-caracteristicas-que-hacen-a-un-buen-peleador,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6826-version-mejorada-titmaxxing-y-milkmaxxing-a-tu-novia,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/6865-estrategia-poco-convencional-para-maximizar-la-felicidad-en-la-vida-para-truecels-totales-alejate-de-este-hilo-si-quieres-seguir-copeando,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6881-traduciendo-lo-que-la-gente-realmente-quiere-decir,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6887-por-que-deberias-irte-por-las-chavas-chaparras-averageheightcels-entren-aqui,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6898-guia-completa-de-minoxidil-para-el-crecimiento-del-cabello,REMOVE_URGENT,/t/softmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/6911-determina-tu-forma-de-cara,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6921-mi-plan-de-vein-maxxing,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/6924-aumenta-tu-estatura-mediante-microfracturas,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/6925-el-camino-hacia-una-relacion-larga-y-feliz,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6937-guia-completa-de-prohormones,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/6939-todo-lo-que-necesitas-saber-sobre-its-y-embarazos,REMOVE_URGENT,/t/looksmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/6957-como-ocultar-las-ojeras-bajo-tus-ojos,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6958-como-dormir-con-buena-calidad,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6965-el-halo-mas-olvidado-postura-perfecta,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6969-que-pasaria-si-hicieras-todos-los-softmax,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6973-hacer-tu-nariz-un-poco-mas-pequena-sin-cirugia,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/6975-gtfih-por-que-amnesia-todavia-se-ve-de-20-a-los-32-explicado-guia-de-envejecimiento,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/6993-como-hacer-un-plan-de-ascension-desde-cero,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7011-como-ponerse-mamado-para-el-verano-con-nucleus-overload-guia-corta,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7013-como-tener-un-fisico-estetico-facil,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7029-zapatos-nt-p2,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7042-por-que-el-bdsm-funciona-tan-bien-con-las-mujeres,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7052-guia-completa-y-actualizada-sobre-la-hinchazon-facial,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7055-guia-de-cabello-para-etnicos,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7058-coomers-gtfih-guia-de-orgasm-maxxing,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/7069-como-combatir-la-influencia-del-kpop,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7074-fraudear-con-bodysuit,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7124-como-perdi-75-lbs-fatcels-gtfih,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7133-ultra-guia-de-mewing-2021-tecnica-maxhelp,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7151-como-conseguir-novia-de-parte-de-una-chava-de-verdad-o-sea-que-es-legitimo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7168-guia-de-mommymaxxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7176-como-te-ven-los-demas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7193-vitamina-e-una-vitamina-muy-descuidada,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/7194-los-7-habitos-de-la-gente-altamente-efectiva,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7195-como-ganar-amigos-e-influir-sobre-las-personas-resumen,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7196-una-guia-completa-para-dominar-a-la-foid-asiatica,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/7203-calificando-el-atractivo-en-la-vida-real-hombres,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7212-optimizando-relaciones-balanceando-slaying-y-ltrs,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7216-magnesio-maxeando-hilo-gigante-literal,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7244-distorsion-de-lentes-por-que-los-selfies-son-inutiles,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7258-como-moggear,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7262-guia-para-el-ascenso-etnico-escapando-del-currytax-curries-no-tengan-mas-miedo,REMOVE_URGENT,/t/looksmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/7276-como-conseguir-un-cuello-enorme-solo-con-discos-de-peso,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7285-como-volverte-toxico,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7289-como-ser-nt-guia-oficial,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7297-la-guia-definitiva-para-aumentar-la-densidad-osea-y-crecer-mas-alto,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/7301-como-hacer-tu-nariz-mas-pequena-naturalmente,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/7304-guia-de-taka-sobre-esteroidestrt-ias-y-mas-sin-boladas,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/7317-ejercicios-obligatorios-para-la-estetica,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7323-la-mayoria-de-los-debates-psl-surgen-del-mismo-tipo-de-pensamiento-low-iq,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7324-guia-definitiva-de-masticacion,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7337-suplementos-no-cope-water-thread,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7339-como-ser-percibido-como-triada-oscura,CONSOLIDATE,/d/7340-como-ser-percibido-como-triada-oscura,4.6-duplicate,high,0-prelaunch-noGSC
/d/7340-como-ser-percibido-como-triada-oscura,KEEP,,4.6-canonical-winner,high,0-prelaunch-noGSC
/d/7357-los-cirujanos-son-hilarantemente-retrasados-el-problema-de-arreglar-la-recesion-con-base-en-cefalogramas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7360-los-incels-estan-completamente-equivocados-sobre-la-personalidad-la-verdadera-pildora-de-la-personalidad,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7362-tiron-de-parpado,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7375-cult-leader-maxxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7397-preparacion-para-el-verano-de-los-chicos-calientes,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7399-parte-12-guia-completa-de-fenotipos-nordicidisk-esfuerzo-alto,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7409-guia-integral-sobre-el-autismo,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/7411-61-es-lo-ideal,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7413-los-8-mejores-suplementos-para-aumentar-los-niveles-de-t-para-tcels-bajos-basado-en-estudios,REMOVE_URGENT,/t/anabolicos,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/7421-social-lifemaxxing-como-pase-de-estar-basicamente-solo-a-salir-con-amigos-2-vecessemana,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/7451-guia-definitiva-para-statusmaxx-alto-iq-baja-inhib-alto-esfuerzo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7500-como-dominar-el-apreton-de-manos,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7539-como-looksmaxxear-a-tus-hijos,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/7547-lista-de-rasgos-por-prioridad-ordenados-de-mayor-a-menor,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7548-el-protector-solar-y-por-que-deberias-usarlo,REMOVE_URGENT,/t/softmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/7551-los-fenotipos-mexicanos-mas-comunes,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7589-mi-error-fatal-en-el-dating,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7612-guia-para-manos-masculinasmunecas-grandes,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7636-guia-simple-para-selfies-nt-fraudeadas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7640-la-guia-definitiva-de-la-violencia-en-defensa-propia-nada-de-mariconadas-en-serio,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7660-por-que-deberias-consumir-huevos-crudos,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/7691-costo-de-la-cirugia-bimaxilar-de-mandibula-en-california-imagenes-3d-adjuntas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7693-como-encontrar-una-novia-fiel-basado-en-rasgos-de-personalidad,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7726-mi-guia-para-el-cabello-rizado,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7767-vitamina-c-topica-no-te-conformes-con-menos,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/7768-la-guia-de-yolosweg-para-la-felicidad-en-general,REMOVE_URGENT,/t/looksmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/7779-como-convertirse-en-negro-de-verdad,REMOVE_URGENT,/t/peptides,4.5-safety,high,0-prelaunch-noGSC
/d/7788-guia-rapida-para-gym-maxing-basada-en-los-tres-tipos-de-cuerpo-mesomorfo-ectomorfo-endomorfo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7813-los-snap-scores-de-snapchat-requeridos-para-desbloquear-funciones-sociales-importantes-tabla,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7817-por-que-tus-ancestros-no-tenian-acne-y-tu-si,REMOVE_URGENT,/t/softmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/7830-como-iqmaxxear-mientras-te-pajas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7840-teoria-de-las-lineas-para-determinar-recesionfalta-de-armonia,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7842-como-maximizar-tus-resultados-en-tinder,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7878-guia-definitiva-de-ayuno-leanmaxx-facil,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7894-me-he-librado-de-la-carga-que-es-el-cabello,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7896-olvidate-del-mewing-presentando-el-johnning-o-como-me-gusta-llamarlo-jewning-parte-2-mi-tecnica-personal-de-looksmaxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7898-una-guia-para-criar-a-tu-bebe-de-modo-que-tenga-la-maxima-calidad-para-convertirse-en-un-chadstacy-mas-adelante,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/7899-la-guia-definitiva-de-tattoo-maxxing-de-alta-calidad-vuelvete-high-status-esto-solito-cambio-toda-mi-vida-social-y-sexual,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7906-como-deshacerte-del-acne-primitivepill,REMOVE_URGENT,/t/softmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/7914-como-consegui-pomulos-hundidos-sin-perder-grasa,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7933-arregla-tu-vista-por-que-odio-a-los-oftalmologos,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/7939-tips-para-una-dieta-basada-en-plantas-y-comida-integral,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/7956-las-chavas-se-estan-dando-cuenta-de-que-cualquiera-de-ellas-puede-conseguir-miles-de-matches-en-tinder-como-triunfar-en-el-mercado-de-citas-actual,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/7962-como-disfrutar-de-comida-sabrosa-mientras-haces-leanmaxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8017-cunnilingus,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8050-guia-legitima-de-skinmaxxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8095-cosas-que-necesitas-para-conseguir-sexo-de-mas-importante-a-menos-importante,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8101-guia-de-status-maxxing-muy-anticipada-de-digital-hitler-no-puedes-encontrar-esta-info-en-ningun-otro-lugar-en-internet-extremadamente-detallado,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8119-ejercicios-para-construir-el-fisico-mas-estetico,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/8120-guia-de-heightmaxxing-para-usuarios-jovenes,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/8124-las-3-pruebas-de-hueso-mongoloide-absolutamente-subhumano-si-eres-caucasiano-y-fallas-cualquiera-de-estos,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8134-guia-completa-de-gymmax-se-zyzz,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/8227-la-guia-definitiva-para-usar-minoxidil-para-el-crecimiento-de-la-barba-y-cabello-facial-mas-grueso,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8245-el-99-de-tus-problemas-de-looks-se-resuelven-con-estas-tres-cosas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8277-ser-un-hombre-rubio-es-una-sentencia-de-muerte-a-menos-que-sigas-estos-2-looksmaxxes-criticos-con-imagenes-literalmente-te-cambia-blondecels-gtfih,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8281-socialladdermaxxing-como-difundir-rumores,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8379-todo-lo-que-tienes-que-saber-sobre-la-dieta,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8397-poniendole-fin-a-lo-que-veo-en-el-espejo-realmente-soy-yo-todos-entren-aqui,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8417-como-hacer-fisicoculturismo-para-la-estetica,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8419-mi-depresion-desaparecio-por-completo-lee-esto-si-estas-jodido-de-la-cabeza,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/8454-la-guia-de-instagrammaxxing-de,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/8491-como-reiniciar-la-salud-de-tu-intestino-guia-de-gutmaxxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8507-los-mayores-exitos-anti-envejecimiento-vienen-del-protector-solar-pero-la-mayoria-de-personas-no-usa-el-tipo-correcto,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8512-gestos-y-comportamientos-no-nt-no-hagas-esto,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8520-por-que-no-deberias-masturbarte-razones-cientificas,KEEP,,4.6-canonical-winner,high,0-prelaunch-noGSC
/d/8527-las-apps-de-citas-en-linea-que-deberias-estar-usando,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8542-guia-de-asertividad-maxxing-currycels-gtfih,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8555-hilo-de-maquillaje-para-hombres-fotos-probandolo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8559-drugmaxxing-informacion-para-usuarios-de-drogas,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/8560-entendiendo-la-energia-en-el-cuerpo-humano-guia,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8581-si-no-has-hecho-languagemaxxing-este-es-el-momento,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8588-heightmaxxing-para-todos-los-nuevos-greycels,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/8627-guia-sobre-tipos-de-cabello-y-como-cambiarlo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8669-como-tener-juego-con-las-mujeres-guia,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8675-como-usar-tu-puto-cerebro-la-guia-definitiva,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8678-guia-como-tener-exito-en-la-vida,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8681-nunca-apuntes-al-pecho-como-ponerse-mamado-para-moggear-en-publico-es-diferente-al-culturismo-normal,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8686-descifre-el-codigo-como-conseguir-una-novia-hqnp-en-serio-sin-clickbait,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8687-como-el-alcohol-destruye-tus-ganancias-de-gimnasio-articulo-de-alto-esfuerzo,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/8690-musculos-y-grupos-musculares-principales-clasificados-por-importancia-estetica,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8699-jaw-jutting-es-el-mejor-softmaxx-jamas-gratis-15psl-aprende-como-hacer-jaw-jutting-de-forma-correcta,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8703-plantilla-de-rutina-de-entrenamiento-chadsique-basica,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8708-como-vencer-la-adiccion-y-fomentar-buenos-habitos,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/8718-una-forma-altamente-efectiva-de-lograr-crecimiento-oseo-facial-con-hgh,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/8726-como-verse-rico-af-si-pagas-algo-con-tu-tarjeta-de-credito,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8757-stack-anti-soledad-para-quienes-se-quedaran-solteros-y-sin-hijos,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8832-por-que-deberias-estar-tomando-clorofila,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8834-como-hacerle-gaslighting-a-las-mujeres,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8856-mi-guia-para-volverse-guapo,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/8865-guia-para-falsificar-tu-marco-y-estructura-osea-naturalmente,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8877-autismo-blackpill-101,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8878-como-verte-mejor-ahora-mismo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8908-como-aclarar-los-ojos-azules,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8916-como-funciona-la-distancia-focal,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8925-guia-de-stylemaxxing-para-normies,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/8962-como-mejorar-tu-juego-con-la-verga,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/9018-como-hacer-amigos-en-el-gym-guia-para-autistas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9033-como-hacer-hijos-chad,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/9034-como-maximizar-suenos-vividoslucidos-gtfih-hack-facil,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9038-test-de-virginidad-como-probar-si-tu-esposanovia-es-virgen-o-no,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9044-seria-fisicamente-imposible-no-coger-haciendo-esta-estrategia-incluso-siendo-ltn,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9057-como-eliminar-los-antojos-de-azucar-facilmente,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9078-como-conseguir-un-elo-alto-en-tinder-y-aumentar-la-cantidad-de-matches,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9094-sexting-proceso-de-como-conseguir-nudes,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9109-retencion-de-agua-brutal-y-como-desinflarse,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9116-guia-de-tiemaxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9129-la-guia-definitiva-de-preseleccion-que-va-a-salvar-tu-puta-vida-aunque-no-cojas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9130-guia-basica-de-osteotomia-de-mandibula-y-tercio-medio,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9198-guia-gymcel-eficiente-3-partes-del-cuerpo-que-importan,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9206-una-guia-para-at-xangsane-para-verse-mas-afilado-y-mejorar-su-apariencia,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/9217-mi-experiencia-con-aromasin-mk677-para-estatura-y-frame-tambien-oldcels-gtfih,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/9224-ir-al-gym-es-cope,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/9226-los-verdaderos-beneficios-del-nofap-y-como-lograrlo,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/9229-como-saber-si-eres-psicopata-o-sociopata,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9235-los-mejores-metodos-para-maximizar-tu-estructura,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9250-eyemaxxing-mejorando-el-area-de-tus-ojos,REMOVE_URGENT,/t/softmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/9258-lista-de-verificacion-para-leanmaxing-y-deshacerse-de-una-cara-hinchada,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/9260-el-santo-grial-de-la-productividad-como-mantenerte-motivado-para-siempre,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/9269-tret-microneedling-para-piel-de-nivel-dios-y-collagenmaxxing,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/9285-salud-y-estetica-de-las-encias,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9289-como-ensanchar-tu-boca-pequenos-bucales-entren,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9293-guia-para-el-cold-approach-y-no-ser-un-retrasado-social,REMOVE_URGENT,/t/looksmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/9295-como-tu-altura-te-halota-en-2022-terminando-delusiones-sobre-la-altura,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9311-la-unica-forma-de-saber-si-eres-un-chad,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9315-manlets-gtfih-guia-de-alzas-de-alguien-con-10-anos-de-experiencia,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9318-la-unica-forma-verdadera-de-averiguar-como-te-ven-los-demas-en-la-vida-real,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9320-maxeo-de-baja-inhibicion-cels-de-ansiedad-social-entren-aqui,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9358-como-hacer-looksmaxx-correctamente-y-ascender,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/9362-guia-de-sueno-ideal,REMOVE_URGENT,/t/softmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/9363-guia-de-peptidos-melanotan-1-2,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/9375-guia-de-sexmaxxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9379-la-guia-sin-bullshit-para-healthmaxxing-serio,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9385-parte-1-verduras-de-hoja-verde-comida-meme-completa,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/9387-los-mejores-lugares-para-ligar-siendo-mena-de-piel-clarashitksin,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9389-como-conseguir-tu-corte-de-cabello-optimo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9392-guia-completa-sobre-nutrientes-esenciales,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/9394-glosario-oficial-de-looksmaxgov,REMOVE_URGENT,/t/looksmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/9397-como-hacer-que-una-chica-eyacule,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9410-guia-para-lograr-piel-de-modelo-nivel-ii-arreglando-los-fallos-de-piel-y-guia-de-maquillaje-para-hombres,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9413-fashionmaxxing-formal,REMOVE_URGENT,/t/softmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/9425-los-curries-deberian-latinomaxear-video,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/9433-guia-definitiva-de-bbc,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
